symbol,occurrences,distinct_components,host_present,components,files
env:WORKCORE_PREMISES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_PREMISES_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_PREMISES_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_PRIVATE_STORAGE_DISK,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_RECURRING_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_RECURRING_HORIZON_DAYS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_RECURRING_LEAD_DAYS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_RECURRING_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_RECURRING_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REPAIRS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REPAIRS_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REPAIRS_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REQUIRE_TENANT,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REVIEWS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REVIEWS_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REVIEWS_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_AI_HIGH_RISK_TOOLS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_ALLOW_RETENTION_EXECUTION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_ALLOW_RESTORE_FALLBACK,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_ALLOW_SELF_APPROVAL,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_COMPENSATION_ALLOW_SELF_APPROVAL,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_COMPENSATION_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_EXECUTION_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_BRANCH_STOP_ON_FAILURE,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_CAPTURE_DOMAIN_EVENTS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_FILAMENT_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_LOG_SIGNALS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_MAINTENANCE_DAILY_AT,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_MAINTENANCE_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_STRICT_CAPTURE,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_REWIND_TELEMETRY_CHANNEL,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_CHECK_APPOINTMENTS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_CHECK_DISPATCH,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_REQUIRE_VERIFIED_SKILLS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_UI_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_ROSTERS_UI_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SALES_PIPELINES_TABLE,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SALES_PIPELINE_STAGES_TABLE,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SCHEDULING_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SCHEDULING_PREVENT_PREMISES_OVERLAP,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SCHEDULING_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SCHEDULING_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_STANDARD_DAILY_MINUTES,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_STORAGE_DISK,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_STORAGE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPLY_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPLY_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPLY_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPORT_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPORT_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SUPPORT_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SYNC_PROCESSING_TIMEOUT_SECONDS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SYNC_RATE_LIMIT,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_SYNC_RETRY_SECONDS,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TENANCY_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TENANCY_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TENANT_RESOLVER,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TERRITORIES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TERRITORIES_ROUTES_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TERRITORIES_ROUTE_PREFIX,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TRADE_COMPLIANCE_JOB_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TRADE_COMPLIANCE_PROFILE_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TRADE_COMPLIANCE_VIEW_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_TRADE_COMPLIANCE_WARRANTY_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_USER_MODEL,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VAULT_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VAULT_VIEW_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICALS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICAL_COMPLIANCE_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICAL_LEGACY_ALLOW,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICAL_MANAGE_PERMISSION,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICAL_MANIFEST_PATH,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
env:WORKCORE_VERTICAL_OPERATIONS_ENABLED,2,2,yes,13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected | MagicAI + WorkCore host,donor:13_HOST_INTEGRATION_REFERENCES/MagicAI_WorkCore_Selected/app/Domains/WorkCore/Config/workcore.php | host:app/Domains/WorkCore/Config/workcore.php
